Current,Voltage,Power,Time
1.7426739926739931,38.57394161532307,67.22180484794856,1380
1.766849816849816,38.620954341240584,68.23742610438603,1381
1.7950549450549458,38.57394161532307,69.24234464684645,1382
1.7990842490842485,38.644460704199346,69.52464056728023,1383
1.807142857142856,38.6679670671581,69.87854048564995,1384
1.8152014652014659,38.691473430116865,70.23281926115172,1385
1.7829670329670333,38.73848615603438,69.06944372325911,1386
1.7950549450549458,38.7854988819519,69.62210156447084,1387
1.7829670329670333,38.80900524491066,69.1951769339204,1388
1.7708791208791208,38.80900524491066,68.72605709030057,1389
1.8031135531135534,38.80900524491066,69.97704333995338,1390
1.7910256410256409,38.87952433378694,69.63422499269275,1391
1.7628205128205132,38.92653705970445,68.62049802191491,1392
1.7789377289377284,38.85601797082818,69.12243636458864,1393
1.786996336996336,38.92653705970445,69.56157913764397,1394
1.7829670329670333,38.97354978562197,69.48855442546336,1395
1.7507326007326007,38.97354978562197,68.23226417596345,1396
1.7789377289377284,38.97354978562197,69.33151814427583,1397
1.7789377289377284,39.067575237457,69.49878356802559,1398
1.8031135531135534,39.09108160041576,70.48565903957751,1399
1.8031135531135534,39.11458796337452,70.52804368121285,1400
1.7950549450549458,39.13809432633328,70.25502976051148,1401
1.786996336996336,39.255626141127074,70.14966012069169,1402
1.8192307692307685,39.208613415209555,71.32951594382351,1403
1.8152014652014659,39.16160068929204,71.08619495083764,1404
1.8272893772893761,39.208613415209555,71.64548279185814,1405
1.811172161172161,39.32614523000335,71.22641944679543,1406
1.7950549450549458,39.23211977816832,70.42381061278898,1407
